ticker,symbol,future,tframe,today,expiry,datetime,time,open,high,low,close,tick_volume,spread,real_volume
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 11:00:00,1768388400,168220.0,168840.0,167115.0,168650.0,1553,5,5403
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 12:00:00,1768392000,168630.0,169060.0,168400.0,168630.0,565,5,1277
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 13:00:00,1768395600,168615.0,168875.0,168550.0,168750.0,86,5,127
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 14:00:00,1768399200,168745.0,169005.0,168745.0,168930.0,179,5,292
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 15:00:00,1768402800,168930.0,169635.0,168925.0,169585.0,595,5,2896
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 16:00:00,1768406400,169585.0,170000.0,169585.0,169925.0,397,5,1607
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 17:00:00,1768410000,169900.0,170420.0,169645.0,170410.0,349,5,1507
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-14 18:00:00,1768413600,170360.0,170600.0,170355.0,170600.0,96,5,326
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 09:00:00,1768467600,170200.0,170830.0,170110.0,170610.0,679,5,2435
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 10:00:00,1768471200,170605.0,171060.0,170175.0,170395.0,799,5,2764
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 11:00:00,1768474800,170400.0,170400.0,169935.0,170135.0,1022,5,4588
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 12:00:00,1768478400,170120.0,170640.0,170120.0,170450.0,208,5,602
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 13:00:00,1768482000,170500.0,170745.0,170340.0,170660.0,488,5,2494
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 14:00:00,1768485600,170720.0,170895.0,170685.0,170870.0,187,5,971
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 15:00:00,1768489200,170880.0,171345.0,170880.0,171265.0,854,5,7736
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 16:00:00,1768492800,171200.0,171255.0,170760.0,170760.0,138,5,670
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 17:00:00,1768496400,170755.0,170755.0,170505.0,170600.0,238,5,1636
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-15 18:00:00,1768500000,170670.0,170950.0,170650.0,170900.0,134,5,1928
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 09:00:00,1768554000,171100.0,171295.0,170715.0,170900.0,519,5,3207
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 10:00:00,1768557600,170930.0,170940.0,170020.0,170035.0,367,5,1116
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 11:00:00,1768561200,170060.0,170110.0,169385.0,169865.0,504,5,1740
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 12:00:00,1768564800,169830.0,169945.0,169120.0,169270.0,1187,5,6059
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 13:00:00,1768568400,169280.0,169735.0,169240.0,169505.0,164,5,367
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 14:00:00,1768572000,169535.0,169640.0,169385.0,169540.0,100,5,255
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 15:00:00,1768575600,169550.0,169725.0,169500.0,169670.0,93,5,163
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 16:00:00,1768579200,169640.0,169730.0,169575.0,169655.0,194,5,574
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 17:00:00,1768582800,169665.0,169830.0,169485.0,169540.0,368,5,1401
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-16 18:00:00,1768586400,169595.0,169845.0,169595.0,169770.0,90,5,791
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-19 09:00:00,1768813200,169140.0,169830.0,168930.0,169680.0,1619,5,6886
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-19 10:00:00,1768816800,169685.0,170020.0,169180.0,169530.0,1737,5,7796
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-19 11:00:00,1768820400,169530.0,169780.0,169230.0,169710.0,983,5,5472
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-19 12:00:00,1768824000,169745.0,169820.0,169430.0,169670.0,255,5,895
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-19 13:00:00,1768827600,169700.0,170130.0,169700.0,169840.0,303,5,955
WIN,WINJ26,J26,H1,2026-04-06,2026-04-15,2026-01-19 14:00:00,1768831200,169845.0,169915.0,169460.0,169725.0,156,5,522
