ticker,symbol,future,expiry,tframe,datetime,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 10:30:00,1743157800,497000.0,498240.0,493220.0,493700.0,10821,20,15430
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 11:00:00,1743159600,493600.0,494720.0,489940.0,491180.0,11310,20,17176
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 11:30:00,1743161400,491120.0,491640.0,489420.0,489660.0,6722,20,10771
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 12:00:00,1743163200,489680.0,490360.0,488000.0,489380.0,7438,20,11470
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 12:30:00,1743165000,489340.0,491560.0,488660.0,488860.0,5265,20,8477
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 13:00:00,1743166800,488860.0,489620.0,486540.0,488380.0,6926,20,12057
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 13:30:00,1743168600,488300.0,489260.0,487080.0,487380.0,4095,20,6766
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 14:00:00,1743170400,487220.0,488100.0,485800.0,486960.0,6285,20,11030
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 14:30:00,1743172200,486960.0,488180.0,486140.0,487620.0,4336,20,7311
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 15:00:00,1743174000,487580.0,488700.0,486700.0,486840.0,5149,20,9058
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 15:30:00,1743175800,486840.0,487800.0,486160.0,487140.0,4232,20,7297
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 16:00:00,1743177600,487200.0,487480.0,485980.0,486960.0,3617,20,6571
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 16:30:00,1743179400,487040.0,487920.0,485820.0,487000.0,3983,20,6842
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 17:00:00,1743181200,487080.0,488120.0,486540.0,487360.0,2750,20,4946
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 17:30:00,1743183000,487360.0,488640.0,486380.0,487000.0,2750,20,4684
BIT,BITJ25,J25,2025-04-26,M30,2025-03-28 18:00:00,1743184800,487060.0,488240.0,481960.0,484800.0,1446,20,2216
