ticker,symbol,future,expiry,tframe,time,open,high,low,close,tick_volume,spread,real_volume
BIT,BITQ25,Q25,2025-08-30,M5,1755785400.0,617580.0,617800.0,616720.0,617000.0,1018.0,20.0,6173.0
BIT,BITQ25,Q25,2025-08-30,M5,1755785700.0,616900.0,618060.0,616840.0,617620.0,1147.0,20.0,5681.0
BIT,BITQ25,Q25,2025-08-30,M5,1755786000.0,617600.0,618340.0,616900.0,617300.0,1494.0,20.0,8980.0
BIT,BITQ25,Q25,2025-08-30,M5,1755786300.0,617380.0,617920.0,617000.0,617340.0,758.0,20.0,4374.0
BIT,BITQ25,Q25,2025-08-30,M5,1755786600.0,617240.0,617840.0,616980.0,617580.0,871.0,20.0,4278.0
BIT,BITQ25,Q25,2025-08-30,M5,1755786900.0,617500.0,619020.0,617420.0,618540.0,1656.0,20.0,8169.0
BIT,BITQ25,Q25,2025-08-30,M5,1755787200.0,618600.0,618660.0,617220.0,617840.0,1215.0,20.0,6056.0
BIT,BITQ25,Q25,2025-08-30,M5,1755787500.0,617860.0,618840.0,617780.0,618560.0,799.0,20.0,4763.0
BIT,BITQ25,Q25,2025-08-30,M5,1755787800.0,618580.0,618580.0,617480.0,617740.0,826.0,20.0,3779.0
BIT,BITQ25,Q25,2025-08-30,M5,1755788100.0,617740.0,618280.0,617620.0,617860.0,648.0,20.0,4355.0
BIT,BITQ25,Q25,2025-08-30,M5,1755788400.0,617780.0,617900.0,616720.0,616900.0,1247.0,20.0,6921.0
BIT,BITQ25,Q25,2025-08-30,M5,1755788700.0,616920.0,617740.0,616900.0,617360.0,798.0,20.0,5931.0
BIT,BITQ25,Q25,2025-08-30,M5,1755789000.0,617280.0,617380.0,616500.0,616860.0,842.0,20.0,3535.0
BIT,BITQ25,Q25,2025-08-30,M5,1755789300.0,616900.0,617720.0,616380.0,617640.0,1205.0,20.0,5338.0
BIT,BITQ25,Q25,2025-08-30,M5,1755789600.0,617660.0,618400.0,617600.0,618160.0,1381.0,20.0,5565.0
BIT,BITQ25,Q25,2025-08-30,M5,1755789900.0,618100.0,618700.0,617880.0,618040.0,1223.0,20.0,5718.0
BIT,BITQ25,Q25,2025-08-30,M5,1755790200.0,618060.0,618160.0,617100.0,617480.0,1152.0,20.0,5433.0
BIT,BITQ25,Q25,2025-08-30,M5,1755790500.0,617440.0,618160.0,617240.0,617960.0,847.0,20.0,3712.0
BIT,BITQ25,Q25,2025-08-30,M5,1755790800.0,617920.0,618240.0,617400.0,617480.0,545.0,20.0,2261.0
BIT,BITQ25,Q25,2025-08-30,M5,1755791100.0,617480.0,617600.0,616820.0,617160.0,1164.0,20.0,6685.0
BIT,BITQ25,Q25,2025-08-30,M5,1755791400.0,617140.0,618980.0,616800.0,618920.0,1548.0,20.0,7774.0
BIT,BITQ25,Q25,2025-08-30,M5,1755791700.0,618920.0,619360.0,618660.0,618660.0,1323.0,20.0,6764.0
BIT,BITQ25,Q25,2025-08-30,M5,1755792000.0,618660.0,619560.0,618520.0,619500.0,1052.0,20.0,5261.0
BIT,BITQ25,Q25,2025-08-30,M5,1755792300.0,619540.0,619920.0,619140.0,619800.0,1042.0,20.0,4337.0
BIT,BITQ25,Q25,2025-08-30,M5,1755792600.0,619760.0,619780.0,618800.0,619000.0,1170.0,20.0,6401.0
BIT,BITQ25,Q25,2025-08-30,M5,1755792900.0,619000.0,619360.0,618900.0,619100.0,534.0,20.0,2246.0
BIT,BITQ25,Q25,2025-08-30,M5,1755793200.0,619140.0,619140.0,616680.0,616900.0,2155.0,20.0,11478.0
BIT,BITQ25,Q25,2025-08-30,M5,1755793500.0,616920.0,617480.0,616800.0,617340.0,852.0,20.0,5192.0
BIT,BITQ25,Q25,2025-08-30,M5,1755793800.0,617320.0,617400.0,616040.0,616200.0,1409.0,20.0,7890.0
BIT,BITQ25,Q25,2025-08-30,M5,1755794100.0,616200.0,616940.0,615800.0,616880.0,1263.0,20.0,6692.0
BIT,BITQ25,Q25,2025-08-30,M5,1755794400.0,616780.0,617660.0,616300.0,616320.0,1413.0,20.0,6407.0
BIT,BITQ25,Q25,2025-08-30,M5,1755794700.0,616380.0,616580.0,615860.0,616220.0,676.0,20.0,3205.0
BIT,BITQ25,Q25,2025-08-30,M5,1755795000.0,616100.0,616820.0,615840.0,616080.0,706.0,20.0,3280.0
